"SAKURA",MASTER,1090
"We Gonna Journey",MASTER,1340
"Paqqin",MASTER,1280
"閃鋼のブリューナク",MASTER,1370
"神威",MASTER,1440
"Maqrite",MASTER,1320
"Sword of Secret",MASTER,1350
"Everlasting Today",MASTER,1420
"初音ミクの激唱",MASTER,1390
"ヒビカセ",MASTER,1210
"グリーンライツ・セレナーデ",MASTER,1250
"Bad Apple!! feat.nomico",MASTER,1230
"ナイト・オブ・ナイツ",MASTER,1260
"幻想のサテライト",MASTER,1300
"Grip & Break down !!",MASTER,1180
"GAME IS LIFE",MASTER,1270
"ぼくらの16bit戦争",MASTER,1300
"oboro",MASTER,1280
"GranFatalité",MASTER,1250
"Äventyr",MASTER,1250
"7thSense",MASTER,1390
"Energy Booster ～ 上海紅茶館",MASTER,1270
"アクアテラリウム",MASTER,1160
"四次元跳躍機関",MASTER,1210
"れみりあ☆デスティニー",MASTER,1250
"sweet little sister",MASTER,1280
"STARTLINER",EXPERT,870
"Perfect Shining!!",EXPERT,800
"君の知らない物語",EXPERT,770
"シュガーソングとビターステップ",EXPERT,770
"檄!帝国華撃団",EXPERT,770
"回レ！雪月花",EXPERT,900
"ＧＯ！ＧＯ！ラブリズム♥",EXPERT,900
"みんな Happy!!",EXPERT,870
"ようこそジャパリパークへ",EXPERT,800
"ファッとして桃源郷",EXPERT,800
"かくしん的☆めたまるふぉ～ぜっ!",EXPERT,800
"脳漿炸裂ガール",EXPERT,1000
"Oshama Scramble!",EXPERT,1020
"Zest of Blue",EXPERT,970
"This game",EXPERT,870
"Los! Los! Los!",EXPERT,870
"SAVIOR OF SONG",EXPERT,800
"心象蜃気楼",EXPERT,870
"The Formula",EXPERT,970
"Here We Go",EXPERT,900
"Mare Maris",EXPERT,900
"Hyper Active",EXPERT,1070
"Brain Power",EXPERT,1030
"Halcyon",EXPERT,1100
"Dolphika",EXPERT,1070
"P！P！P！P！がおー!!",EXPERT,1050
"天ノ弱",EXPERT,900
"おこちゃま戦争",EXPERT,900
"六兆年と一夜物語",EXPERT,900
"タテマエと本心の大乱闘",EXPERT,970
"千本桜",EXPERT,800
"オモイヨシノ",EXPERT,900
"天火明命",EXPERT,970
"Cyberozar",EXPERT,970
"AMAZING MIGHTYYYY!!!!",EXPERT,1060
"Ai Nov",EXPERT,1110
"キミノヨゾラ哨戒班",EXPERT,900
"Gate of Doom",EXPERT,1080
"ロッキンピンクモンスター",EXPERT,1070
"木彫り鯰と右肩ゾンビ",EXPERT,970
"鬼KYOKAN",EXPERT,1000
"ブツメツビーターズ",EXPERT,990
"ときめきエクスペリエンス！",EXPERT,800
"That Is How I Roll!",EXPERT,900
"しゅわりん☆どり〜みん",EXPERT,870
"BLACK SHOUT",EXPERT,900
"えがおのオーケストラっ！",EXPERT,800
"鳥の詩",EXPERT,800
"Red “reduction division” -crossroads version-",EXPERT,900
"First Twinkle",EXPERT,900
"SWEET SHAKE!!",EXPERT,900
"What color...",EXPERT,900
"SAKURA",EXPERT,800
"We Gonna Journey",EXPERT,1000
"Paqqin",EXPERT,1000
"閃鋼のブリューナク",EXPERT,1000
"神威",EXPERT,1190
"Maqrite",EXPERT,970
"Sword of Secret",EXPERT,970
"Everlasting Today",EXPERT,1210
"初音ミクの激唱",EXPERT,1090
"ヒビカセ",EXPERT,900
"グリーンライツ・セレナーデ",EXPERT,900
"Bad Apple!! feat.nomico",EXPERT,800
"ナイト・オブ・ナイツ",EXPERT,970
"幻想のサテライト",EXPERT,1000
"Grip & Break down !!",EXPERT,900
"GAME IS LIFE",EXPERT,970
"ぼくらの16bit戦争",EXPERT,1040
"oboro",EXPERT,900
"GranFatalité",EXPERT,900
"Äventyr",EXPERT,870
"7thSense",EXPERT,1170
"Energy Booster ～ 上海紅茶館",EXPERT,900
"アクアテラリウム",EXPERT,800
"四次元跳躍機関",EXPERT,800
"れみりあ☆デスティニー",EXPERT,900
"sweet little sister",EXPERT,900
"STARTLINER",ADVANCED,500
"Perfect Shining!!",ADVANCED,600
"君の知らない物語",ADVANCED,500
"シュガーソングとビターステップ",ADVANCED,500
"檄!帝国華撃団",ADVANCED,500
"回レ！雪月花",ADVANCED,600
"ＧＯ！ＧＯ！ラブリズム♥",ADVANCED,600
"みんな Happy!!",ADVANCED,500
"ようこそジャパリパークへ",ADVANCED,600
"ファッとして桃源郷",ADVANCED,600
"かくしん的☆めたまるふぉ～ぜっ!",ADVANCED,500
"脳漿炸裂ガール",ADVANCED,500
"Oshama Scramble!",ADVANCED,700
"Zest of Blue",ADVANCED,700
"This game",ADVANCED,600
"Los! Los! Los!",ADVANCED,600
"SAVIOR OF SONG",ADVANCED,700
"心象蜃気楼",ADVANCED,600
"The Formula",ADVANCED,700
"Here We Go",ADVANCED,500
"Mare Maris",ADVANCED,700
"Hyper Active",ADVANCED,770
"Brain Power",ADVANCED,600
"Halcyon",ADVANCED,770
"Dolphika",ADVANCED,600
"P！P！P！P！がおー!!",ADVANCED,770
"天ノ弱",ADVANCED,500
"おこちゃま戦争",ADVANCED,600
"六兆年と一夜物語",ADVANCED,600
"タテマエと本心の大乱闘",ADVANCED,600
"千本桜",ADVANCED,600
"オモイヨシノ",ADVANCED,500
"天火明命",ADVANCED,600
"Cyberozar",ADVANCED,600
"AMAZING MIGHTYYYY!!!!",ADVANCED,700
"Ai Nov",ADVANCED,770
"キミノヨゾラ哨戒班",ADVANCED,600
"Gate of Doom",ADVANCED,770
"ロッキンピンクモンスター",ADVANCED,700
"木彫り鯰と右肩ゾンビ",ADVANCED,600
"鬼KYOKAN",ADVANCED,600
"ブツメツビーターズ",ADVANCED,700
"ときめきエクスペリエンス！",ADVANCED,600
"That Is How I Roll!",ADVANCED,500
"しゅわりん☆どり〜みん",ADVANCED,600
"BLACK SHOUT",ADVANCED,500
"えがおのオーケストラっ！",ADVANCED,400
"鳥の詩",ADVANCED,500
"Red “reduction division” -crossroads version-",ADVANCED,500
"First Twinkle",ADVANCED,600
"SWEET SHAKE!!",ADVANCED,600
"What color...",ADVANCED,600
"SAKURA",ADVANCED,500
"We Gonna Journey",ADVANCED,700
"Paqqin",ADVANCED,600
"閃鋼のブリューナク",ADVANCED,770
"神威",ADVANCED,800
"Maqrite",ADVANCED,600
"Sword of Secret",ADVANCED,700
"Everlasting Today",ADVANCED,770
"初音ミクの激唱",ADVANCED,770
"ヒビカセ",ADVANCED,600
"グリーンライツ・セレナーデ",ADVANCED,600
"Bad Apple!! feat.nomico",ADVANCED,500
"ナイト・オブ・ナイツ",ADVANCED,700
"幻想のサテライト",ADVANCED,700
"Grip & Break down !!",ADVANCED,600
"GAME IS LIFE",ADVANCED,700
"ぼくらの16bit戦争",ADVANCED,700
"oboro",ADVANCED,600
"GranFatalité",ADVANCED,700
"Äventyr",ADVANCED,500
"7thSense",ADVANCED,770
"Energy Booster ～ 上海紅茶館",ADVANCED,600
"アクアテラリウム",ADVANCED,500
"四次元跳躍機関",ADVANCED,500
"れみりあ☆デスティニー",ADVANCED,600
"sweet little sister",ADVANCED,600
"STARTLINER",BASIC,200
"Perfect Shining!!",BASIC,300
"君の知らない物語",BASIC,200
"シュガーソングとビターステップ",BASIC,200
"檄!帝国華撃団",BASIC,200
"回レ！雪月花",BASIC,300
"ＧＯ！ＧＯ！ラブリズム♥",BASIC,300
"みんな Happy!!",BASIC,200
"ようこそジャパリパークへ",BASIC,300
"ファッとして桃源郷",BASIC,300
"かくしん的☆めたまるふぉ～ぜっ!",BASIC,300
"脳漿炸裂ガール",BASIC,300
"Oshama Scramble!",BASIC,400
"Zest of Blue",BASIC,300
"This game",BASIC,300
"Los! Los! Los!",BASIC,200
"SAVIOR OF SONG",BASIC,300
"心象蜃気楼",BASIC,200
"The Formula",BASIC,400
"Here We Go",BASIC,200
"Mare Maris",BASIC,300
"Hyper Active",BASIC,300
"Brain Power",BASIC,400
"Halcyon",BASIC,400
"Dolphika",BASIC,300
"P！P！P！P！がおー!!",BASIC,400
"天ノ弱",BASIC,300
"おこちゃま戦争",BASIC,300
"六兆年と一夜物語",BASIC,300
"タテマエと本心の大乱闘",BASIC,400
"千本桜",BASIC,200
"オモイヨシノ",BASIC,300
"天火明命",BASIC,300
"Cyberozar",BASIC,400
"AMAZING MIGHTYYYY!!!!",BASIC,400
"Ai Nov",BASIC,400
"キミノヨゾラ哨戒班",BASIC,300
"Gate of Doom",BASIC,400
"ロッキンピンクモンスター",BASIC,300
"木彫り鯰と右肩ゾンビ",BASIC,300
"鬼KYOKAN",BASIC,400
"ブツメツビーターズ",BASIC,300
"ときめきエクスペリエンス！",BASIC,200
"That Is How I Roll!",BASIC,200
"しゅわりん☆どり〜みん",BASIC,200
"BLACK SHOUT",BASIC,200
"えがおのオーケストラっ！",BASIC,200
"鳥の詩",BASIC,100
"Red “reduction division” -crossroads version-",BASIC,200
"First Twinkle",BASIC,200
"SWEET SHAKE!!",BASIC,200
"What color...",BASIC,200
"SAKURA",BASIC,200
"We Gonna Journey",BASIC,300
"Paqqin",BASIC,300
"閃鋼のブリューナク",BASIC,400
"神威",BASIC,400
"Maqrite",BASIC,200
"Sword of Secret",BASIC,300
"Everlasting Today",BASIC,300
"初音ミクの激唱",BASIC,400
"ヒビカセ",BASIC,200
"グリーンライツ・セレナーデ",BASIC,300
"Bad Apple!! feat.nomico",BASIC,200
"ナイト・オブ・ナイツ",BASIC,300
"幻想のサテライト",BASIC,300
"Grip & Break down !!",BASIC,300
"GAME IS LIFE",BASIC,300
"ぼくらの16bit戦争",BASIC,300
"oboro",BASIC,200
"GranFatalité",BASIC,300
"Äventyr",BASIC,200
"7thSense",BASIC,400
"Energy Booster ～ 上海紅茶館",BASIC,300
"アクアテラリウム",BASIC,200
"四次元跳躍機関",BASIC,200
"れみりあ☆デスティニー",BASIC,300
"sweet little sister",BASIC,300
"No Remorse",LUNATIC,1400
"初音ミクの激唱",LUNATIC,1390
